143.00 near=False raw=[358.0, 364.0, 337.0, 251.0, 203.0, 175.0, 157.0, 148.0, 143.0, 218.0, 143.0, 148.0, 157.0, 175.0, 203.0, 250.0, 338.0, 364.0, 359.0]
143.00 near=False raw=[358.0, 364.0, 337.0, 251.0, 203.0, 175.0, 157.0, 148.0, 143.0, 217.0, 143.0, 147.0, 157.0, 174.0, 203.0, 250.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 174.0, 156.0, 147.0, 142.0, 216.0, 142.0, 147.0, 156.0, 173.0, 201.0, 248.0, 337.0, 364.0, 359.0]
140.00 near=False raw=[358.0, 364.0, 328.0, 245.0, 198.0, 170.0, 154.0, 144.0, 140.0, 213.0, 140.0, 143.0, 154.0, 170.0, 198.0, 244.0, 331.0, 364.0, 359.0]
139.00 near=False raw=[358.0, 364.0, 327.0, 245.0, 197.0, 170.0, 153.0, 143.0, 139.0, 213.0, 139.0, 143.0, 153.0, 170.0, 197.0, 242.0, 328.0, 364.0, 359.0]
140.00 near=False raw=[358.0, 364.0, 328.0, 245.0, 198.0, 170.0, 153.0, 143.0, 140.0, 213.0, 215.0, 143.0, 153.0, 170.0, 198.0, 244.0, 331.0, 364.0, 359.0]
140.00 near=False raw=[358.0, 364.0, 328.0, 246.0, 198.0, 171.0, 154.0, 144.0, 140.0, 214.0, 140.0, 144.0, 154.0, 171.0, 198.0, 244.0, 331.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 172.0, 155.0, 145.0, 218.0, 215.0, 141.0, 145.0, 155.0, 172.0, 200.0, 246.0, 334.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 147.0, 142.0, 216.0, 142.0, 145.0, 156.0, 172.0, 201.0, 248.0, 334.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 251.0, 201.0, 174.0, 156.0, 147.0, 143.0, 217.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 250.0, 201.0, 174.0, 156.0, 147.0, 142.0, 217.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 171.0, 155.0, 144.0, 141.0, 215.0, 217.0, 144.0, 154.0, 171.0, 199.0, 244.0, 331.0, 364.0, 359.0]
140.00 near=False raw=[358.0, 364.0, 328.0, 247.0, 198.0, 171.0, 154.0, 144.0, 140.0, 214.0, 140.0, 144.0, 154.0, 170.0, 198.0, 244.0, 331.0, 364.0, 359.0]
